idx,p0x,p0y,p0z,e1x,e1y,e1z,e2x,e2y,e2z,nx,ny,nz,flags,area_m2
7040,-5054657.000,64383.480,4021053.750,192.500,-1407.520,8640.250,-8000.000,-832.512,832.500,-0.085440,0.983077,0.162049,0,2.1003
7041,-5054464.500,62975.961,4029694.000,-8192.500,575.008,-7807.750,-8127.500,-257.504,385.000,-0.026712,0.994500,0.101269,0,1.9962
7042,-5062657.000,63550.969,4021886.250,65.000,-832.512,8192.750,-8128.000,1472.523,320.250,0.181144,0.978562,0.098000,0,2.0287
7043,-5062592.000,62718.457,4030079.000,-8193.000,2305.035,-7872.500,-8130.500,1280.020,255.000,0.158094,0.979814,0.122355,0,2.0104
7044,-5070785.000,65023.492,4022206.500,62.500,-1025.016,8127.500,-8192.500,2240.031,65.000,0.262754,0.957529,0.118740,0,2.0725
7045,-5070722.500,63998.477,4030334.000,-8255.000,3265.047,-8062.500,-8127.500,1665.023,130.000,0.200074,0.962194,0.184806,0,2.0629
7046,-5078977.500,67263.523,4022271.500,127.500,-1600.023,8192.500,-8127.500,895.016,0.000,0.107488,0.976084,0.188960,0,2.0330
7047,-5078850.000,65663.500,4030464.000,-8255.000,2495.039,-8192.500,-7935.000,640.008,127.500,0.081949,0.973416,0.213881,0,2.0225
7048,-5087105.000,68158.539,4022271.500,320.000,-1855.031,8320.000,-8193.000,-767.508,-127.500,-0.094378,0.970900,0.220102,0,2.0911
7049,-5086785.000,66303.508,4030591.500,-8513.000,1087.523,-8447.500,-7935.000,-512.508,62.500,-0.061820,0.980129,0.188481,0,2.0544
7050,-5095298.000,67391.031,4022144.000,578.000,-1600.031,8510.000,-8127.500,-1985.035,-257.750,-0.238539,0.951340,0.195070,0,2.1620
7051,-5094720.000,65791.000,4030654.000,-8705.500,-385.004,-8767.750,-8000.500,-1407.520,65.000,-0.170871,0.977106,0.126752,0,2.1568
7052,-5103425.500,65405.996,4021886.250,705.000,-1022.516,8832.750,-8127.500,-2047.531,0.000,-0.242200,0.961393,0.130626,0,2.2254
7053,-5102720.500,64383.480,4030719.000,-8832.500,-1025.016,-8832.750,-8192.500,-1407.520,0.000,-0.169070,0.984076,0.054866,0,2.1915
7054,-5177281.500,70271.070,3817918.250,-127.500,575.008,9152.750,-8192.500,127.500,-192.500,0.016998,0.997903,-0.062455,0,2.2401
7055,-5177409.000,70846.078,3827071.000,-8065.000,-447.508,-9345.250,-8000.000,447.508,-640.000,0.063732,0.992685,-0.102537,0,2.0895
7056,-5185474.000,70398.570,3817725.750,65.000,895.016,8705.250,-8255.000,255.008,-447.500,0.036263,0.994074,-0.102475,0,2.1535
7057,-5185409.000,71293.586,3826431.000,-8320.000,-640.008,-9152.750,-8513.000,512.508,-1345.250,0.082059,0.986234,-0.143556,0,2.0163
7058,-5193729.000,70653.578,3817278.250,-193.000,1152.516,7807.500,-8385.500,130.000,-382.500,0.021970,0.989119,-0.145467,0,1.9748
7059,-5193922.000,71806.094,3825085.750,-8192.500,-1022.516,-8190.000,-8767.500,127.500,-1215.000,0.036470,0.986501,-0.159645,0,1.8686
7060,-5202114.500,70783.578,3816895.750,-575.000,1150.016,6975.000,-8317.500,-192.500,-130.000,-0.020257,0.986207,-0.164273,0,1.7554
7061,-5202689.500,71933.594,3823870.750,-7742.500,-1342.516,-7105.000,-8640.000,-320.000,-512.500,-0.027262,0.987248,-0.156836,0,1.7333
7062,-5210432.000,70591.078,3816765.750,-897.500,1022.516,6592.500,-8192.500,-320.008,130.000,-0.041050,0.986490,-0.158596,0,1.6281
7063,-5211329.500,71613.594,3823358.250,-7295.000,-1342.523,-6462.500,-8000.000,-767.516,577.500,-0.101617,0.990645,-0.091089,0,1.6821
7064,-5218624.500,70271.070,3816895.750,-705.000,575.008,7040.000,-8000.500,-127.500,320.000,-0.019210,0.996339,-0.083302,0,1.6780
7065,-5219329.500,70846.078,3823935.750,-7295.500,-702.508,-6720.000,-7615.500,-575.008,1087.500,-0.078042,0.996760,-0.019476,0,1.7673
7066,-5177409.000,70846.078,3827071.000,447.500,-895.008,12352.500,-8000.000,447.508,-640.000,0.050100,0.996262,0.070370,0,2.9475
7067,-5176961.500,69951.070,3839423.500,-8447.500,1342.516,-12992.500,-8512.500,2687.539,-3970.000,0.355141,0.924965,-0.135330,0,2.4829
7068,-5185409.000,71293.586,3826431.000,-65.000,1345.023,9022.500,-8513.000,512.508,-1345.250,0.082476,0.985787,-0.146361,0,2.3247
7069,-5185474.000,72638.609,3835453.500,-8448.000,-832.516,-10367.750,-8640.500,1025.016,-2687.500,0.183975,0.956429,-0.226709,0,2.0839
7070,-5193922.000,71806.094,3825085.750,-192.500,1857.531,7680.250,-8767.500,127.500,-1215.000,0.046513,0.971190,-0.233724,0,2.0735
7071,-5194114.500,73663.625,3832766.000,-8575.000,-1730.031,-8895.250,-9407.500,320.000,-2302.500,0.101854,0.953508,-0.283634,0,1.9984
7072,-5202689.500,71933.594,3823870.750,-832.500,2050.031,6592.750,-8640.000,-320.000,-512.500,-0.017607,0.954119,-0.298909,0,1.7925
7073,-5203522.000,73983.625,3830463.500,-7807.500,-2370.031,-7105.250,-9022.500,-577.508,-1025.000,-0.028562,0.957232,-0.287910,0,1.7467
7074,-5211329.500,71613.594,3823358.250,-1215.000,1792.523,6080.250,-8000.000,-767.516,577.500,-0.112604,0.946757,-0.301616,0,1.5091
7075,-5212544.500,73406.117,3829438.500,-6785.000,-2560.039,-5502.750,-7552.500,-1535.023,1345.000,-0.225107,0.959589,-0.168868,0,1.5742
7076,-5219329.500,70846.078,3823935.750,-767.500,1025.016,6847.750,-7615.500,-575.008,1087.500,-0.096753,0.982697,-0.157941,0,1.5562
7077,-5220097.000,71871.094,3830783.500,-6848.000,-1600.023,-5760.250,-5505.000,-1472.523,4222.500,-0.243715,0.969632,0.020403,0,1.8634
7078,-5177344.000,70143.570,3784702.750,62.500,0.000,8192.750,-8130.000,575.008,0.000,0.070550,0.997508,-0.000538,0,1.9900
7079,-5177281.500,70143.570,3792895.500,-8192.500,575.008,-8192.750,-8192.500,702.508,0.000,0.085426,0.996224,-0.015504,0,2.0079
7080,-5185474.000,70718.578,3784702.750,0.000,127.500,8192.750,-8190.000,640.008,0.000,0.077898,0.996841,-0.015513,0,2.0060
7081,-5185474.000,70846.078,3792895.500,-8190.000,512.508,-8192.750,-8190.000,832.516,0.000,0.101053,0.994123,-0.038830,0,2.0115
7082,-5193664.000,71358.586,3784702.750,0.000,320.008,8192.750,-8193.000,320.008,0.000,0.038999,0.998478,-0.039000,0,2.0035
7083,-5193664.000,71678.594,3792895.500,-8193.000,0.000,-8192.750,-8193.000,255.000,0.000,0.031094,0.999033,-0.031095,0,2.0024
7084,-5201857.000,71678.594,3784702.750,0.000,255.000,8192.750,-8192.500,-320.008,0.000,-0.039012,0.998755,-0.031086,0,2.0028
7085,-5201857.000,71933.594,3792895.500,-8192.500,-575.008,-8192.750,-8192.500,-255.000,0.000,-0.031087,0.998755,-0.039011,0,2.0028
7086,-5210049.500,71358.586,3784702.750,0.000,320.008,8192.750,-8192.500,-705.008,0.000,-0.085674,0.995564,-0.038887,0,2.0092
7087,-5210049.500,71678.594,3792895.500,-8192.500,-1025.016,-8192.750,-8192.500,-832.516,0.000,-0.101071,0.994605,-0.023370,0,2.0112
7088,-5218242.000,70653.578,3784702.750,0.000,192.500,8192.750,-8190.000,-702.508,0.000,-0.085439,0.996069,-0.023404,0,2.0076
7089,-5218242.000,70846.078,3792895.500,-8190.000,-895.008,-8192.750,-8190.000,-832.508,0.000,-0.101125,0.994845,-0.007589,0,2.0101
7090,-5226432.000,69951.070,3784702.750,0.000,62.500,8192.750,-8193.000,-192.508,0.000,-0.023489,0.999695,-0.007626,0,2.0010
7091,-5226432.000,70013.570,3792895.500,-8193.000,-255.008,-8192.750,-8193.000,-255.008,0.000,-0.031110,0.999516,0.000000,0,2.0014
7092,-5234625.000,69758.562,3784702.750,0.000,0.000,8192.750,-8192.500,640.008,0.000,0.077884,0.996962,-0.000000,0,2.0064
7093,-5234625.000,69758.562,3792895.500,-8192.500,640.008,-8192.750,-8192.500,385.008,0.000,0.046921,0.998415,0.031076,0,2.0035
7094,-5177281.500,70143.570,3792895.500,0.000,-65.000,8192.500,-8192.500,702.508,0.000,0.085434,0.996312,0.007905,0,2.0076
7095,-5177281.500,70078.570,3801088.000,-8192.500,767.508,-8192.500,-8192.500,640.008,0.000,0.077875,0.996842,0.015514,0,2.0066
7096,-5185474.000,70846.078,3792895.500,0.000,-127.500,8192.500,-8190.000,832.516,0.000,0.101117,0.994754,0.015481,0,2.0102
7097,-5185474.000,70718.578,3801088.000,-8190.000,960.016,-8192.500,-8190.000,640.008,0.000,0.077849,0.996206,0.038913,0,2.0073
7098,-5193664.000,71678.594,3792895.500,0.000,-320.008,8192.500,-8193.000,255.000,0.000,0.031085,0.998755,0.039012,0,2.0029
7099,-5193664.000,71358.586,3801088.000,-8193.000,575.008,-8192.500,-8193.000,320.008,0.000,0.039010,0.998755,0.031087,0,2.0029
7100,-5201857.000,71933.594,3792895.500,0.000,-255.000,8192.500,-8192.500,-255.000,0.000,-0.031096,0.999033,0.031096,0,2.0022
7101,-5201857.000,71678.594,3801088.000,-8192.500,0.000,-8192.500,-8192.500,-320.008,0.000,-0.039002,0.998478,0.039002,0,2.0033
7102,-5210049.500,71678.594,3792895.500,0.000,-320.008,8192.500,-8192.500,-832.516,0.000,-0.101022,0.994126,0.038832,0,2.0121
7103,-5210049.500,71358.586,3801088.000,-8192.500,-512.508,-8192.500,-8192.500,-640.008,0.000,-0.077875,0.996842,0.015514,0,2.0066
7104,-5218242.000,70846.078,3792895.500,0.000,-127.500,8192.500,-8190.000,-832.508,0.000,-0.101116,0.994754,0.015481,0,2.0102
7105,-5218242.000,70718.578,3801088.000,-8190.000,-705.008,-8192.500,-8190.000,-640.008,0.000,-0.077905,0.996929,-0.007910,0,2.0058
7106,-5226432.000,70013.570,3792895.500,0.000,65.000,8192.500,-8193.000,-255.008,0.000,-0.031109,0.999485,-0.007930,0,2.0014
7107,-5226432.000,70078.570,3801088.000,-8193.000,-320.008,-8192.500,-8193.000,-127.500,0.000,-0.015556,0.999603,-0.023489,0,2.0012
7108,-5234625.000,69758.562,3792895.500,0.000,192.508,8192.500,-8192.500,385.008,0.000,0.046930,0.998622,-0.023466,0,2.0030
7109,-5234625.000,69951.070,3801088.000,-8192.500,192.500,-8192.500,-8192.500,127.500,0.000,0.015561,0.999847,0.007933,0,2.0005
7110,-5177281.500,70078.570,3801088.000,0.000,-65.000,8255.000,-8192.500,640.008,0.000,0.077881,0.996932,0.007850,0,2.0217
7111,-5177281.500,70013.570,3809343.000,-8192.500,705.008,-8255.000,-8192.500,320.000,-65.000,0.038616,0.998152,0.046923,0,2.0033
7112,-5185474.000,70718.578,3801088.000,0.000,-385.008,8190.000,-8190.000,640.008,0.000,0.077822,0.995868,0.046815,0,2.0073
7113,-5185474.000,70333.570,3809278.000,-8190.000,1025.016,-8190.000,-8190.000,450.008,0.000,0.054729,0.996049,0.069931,0,2.0070
7114,-5193664.000,71358.586,3801088.000,0.000,-575.008,8190.000,-8193.000,320.008,0.000,0.038933,0.996788,0.069983,0,2.0062
7115,-5193664.000,70783.578,3809278.000,-8193.000,895.016,-8190.000,-8258.000,127.500,-62.500,0.014657,0.995453,0.094122,0,2.0095
7116,-5201857.000,71678.594,3801088.000,-65.000,-767.516,8127.500,-8192.500,-320.008,0.000,-0.038860,0.994848,0.093637,0,1.9947
7117,-5201922.000,70911.078,3809215.500,-8127.500,447.508,-8127.500,-8190.000,-127.500,0.000,-0.015527,0.997395,0.070445,0,1.9890
7118,-5210049.500,71358.586,3801088.000,-62.500,-575.008,8127.500,-8192.500,-640.008,0.000,-0.077694,0.994533,0.069764,0,1.9953
7119,-5210112.000,70783.578,3809215.500,-8130.000,-65.000,-8127.500,-8192.500,-450.008,0.000,-0.054786,0.997400,0.046827,0,1.9895
7120,-5218242.000,70718.578,3801088.000,-62.500,-385.008,8127.500,-8190.000,-640.008,0.000,-0.077823,0.995879,0.046577,0,1.9920
7121,-5218304.500,70333.570,3809215.500,-8127.500,-255.000,-8127.500,-8127.500,-255.000,0.000,-0.031360,0.999508,0.000000,0,1.9696
7122,-5226432.000,70078.570,3801088.000,0.000,0.000,8127.500,-8193.000,-127.500,0.000,-0.015560,0.999879,-0.000000,0,1.9847
7123,-5226432.000,70078.570,3809215.500,-8193.000,-127.500,-8127.500,-8193.000,255.000,62.500,0.030720,0.998440,-0.046630,0,2.0029
7124,-5234625.000,69951.070,3801088.000,0.000,382.500,8190.000,-8192.500,127.500,0.000,0.015544,0.998790,-0.046647,0,2.0021
7125,-5234625.000,70333.570,3809278.000,-8192.500,-255.000,-8190.000,-8192.500,257.508,0.000,0.031355,0.997557,-0.062424,0,2.0045
7126,-5177281.500,70013.570,3809343.000,0.000,257.500,8575.250,-8192.500,320.000,-65.000,0.039250,0.998779,-0.029992,0,2.0963
7127,-5177281.500,70271.070,3817918.250,-8192.500,62.500,-8640.250,-8192.500,127.500,-192.500,0.015741,0.999847,-0.007693,0,2.0629
7128,-5185474.000,70333.570,3809278.000,0.000,65.000,8447.750,-8190.000,450.008,0.000,0.054862,0.998464,-0.007683,0,2.0651
7129,-5185474.000,70398.570,3817725.750,-8190.000,385.008,-8447.750,-8255.000,255.008,-447.500,0.029980,0.999415,0.016484,0,1.9702
7130,-5193664.000,70783.578,3809278.000,-65.000,-130.000,8000.250,-8258.000,127.500,-62.500,0.015312,0.999749,0.016370,0,1.9695
7131,-5193729.000,70653.578,3817278.250,-8193.000,257.500,-8062.750,-8385.500,130.000,-382.500,0.014725,0.999748,0.016966,0,1.9220
7132,-5201922.000,70911.078,3809215.500,-192.500,-127.500,7680.250,-8190.000,-127.500,0.000,-0.015564,0.999748,0.016207,0,1.8751
7133,-5202114.500,70783.578,3816895.750,-7997.500,0.000,-7680.250,-8317.500,-192.500,-130.000,-0.023513,0.999424,0.024485,0,1.8739
7134,-5210112.000,70783.578,3809215.500,-320.000,-192.500,7550.250,-8192.500,-450.008,0.000,-0.054832,0.998228,0.023127,0,1.8467
7135,-5210432.000,70591.078,3816765.750,-7872.500,-257.508,-7550.250,-8192.500,-320.008,130.000,-0.038927,0.999221,0.006509,0,1.8754
7136,-5218304.500,70333.570,3809215.500,-320.000,-62.500,7680.250,-8127.500,-255.000,0.000,-0.031359,0.999485,0.006827,0,1.8613
7137,-5218624.500,70271.070,3816895.750,-7807.500,-192.500,-7680.250,-8000.500,-127.500,320.000,-0.016274,0.999831,-0.008516,0,1.9060
7138,-5226432.000,70078.570,3809215.500,-193.000,65.000,8000.250,-8193.000,255.000,62.500,0.031052,0.999491,-0.007372,0,1.9541
7139,-5226625.000,70143.570,3817215.750,-8000.000,190.000,-7937.750,-8065.000,447.508,127.500,0.054880,0.997998,-0.031422,0,1.9422
7140,-5234625.000,70333.570,3809278.000,-65.000,257.508,8065.250,-8192.500,257.508,0.000,0.031401,0.999006,-0.031643,0,1.9711
7141,-5234690.000,70591.078,3817343.250,-8127.500,0.000,-8065.250,-8127.500,320.000,127.500,0.038701,0.998490,-0.039000,0,1.9874
7142,-5076290.000,101821.555,3686973.750,-447.500,-62.500,9025.250,-10430.000,-2622.539,450.000,-0.244067,0.969744,-0.005386,0,2.8867
7143,-5076737.500,101759.055,3695999.000,-9982.500,-2560.039,-8575.250,-9920.000,-2687.547,1407.500,-0.259624,0.965609,0.013959,0,3.0591
7144,-5086720.000,99199.016,3687423.750,62.500,-127.508,9982.750,-8258.000,-895.016,382.500,-0.107129,0.994155,0.013369,0,2.4720
7145,-5086657.500,99071.508,3697406.500,-8320.500,-767.508,-9600.250,-7807.500,-897.508,1025.000,-0.111909,0.993563,0.017559,0,2.5041
7146,-5094978.000,98304.000,3687806.250,513.000,-130.000,10625.250,-8127.500,0.000,127.500,0.000192,0.999925,0.012225,0,2.5758
7147,-5094465.000,98174.000,3698431.500,-8640.500,130.000,-10497.750,-8000.500,0.000,382.500,0.000570,0.999929,0.011914,0,2.6017
7148,-5103105.500,98304.000,3687933.750,640.000,-130.000,10880.250,-7807.500,0.000,-127.500,-0.000195,0.999928,0.011959,0,2.5294
7149,-5102465.500,98174.000,3698814.000,-8447.500,130.000,-11007.750,-7807.500,0.000,-382.500,-0.000601,0.999925,0.012270,0,2.4652
7150,-5110913.000,98304.000,3687806.250,640.000,-130.000,10625.250,-7167.500,0.000,-382.500,-0.000655,0.999924,0.012274,0,2.2625
7151,-5110273.000,98174.000,3698431.500,-7807.500,130.000,-11007.750,-7232.500,0.000,-960.000,-0.001730,0.999914,0.013036,0,2.1495
7152,-5118080.500,98304.000,3687423.750,575.000,-130.000,10047.750,-6847.500,0.000,-450.000,-0.000853,0.999915,0.012986,0,2.0429
7153,-5117505.500,98174.000,3697471.500,-7422.500,130.000,-10497.750,-6912.500,0.000,-1407.500,-0.002945,0.999891,0.014465,0,1.8515
7154,-5076737.500,101759.055,3695999.000,-2240.000,-5185.078,8767.500,-9920.000,-2687.547,1407.500,-0.168182,0.866711,0.469602,0,2.8822
7155,-5078977.500,96573.977,3704766.500,-7680.000,2497.531,-7360.000,-7295.000,0.000,2560.000,0.084293,0.967056,0.240202,0,2.2605
7156,-5086657.500,99071.508,3697406.500,385.000,-2497.531,9920.000,-7807.500,-897.508,1025.000,-0.078716,0.966001,0.246263,0,2.4016
7157,-5086272.500,96573.977,3707326.500,-8192.500,1600.023,-8895.000,-7487.500,0.000,1855.000,0.035879,0.988807,0.144820,0,2.4654
7158,-5094465.000,98174.000,3698431.500,705.000,-1600.023,10750.000,-8000.500,0.000,382.500,0.007017,0.989147,0.146764,0,2.5994
7159,-5093760.000,96573.977,3709181.500,-8705.500,1600.023,-10367.500,-7873.000,0.000,705.000,0.012722,0.989775,0.142070,0,2.6425
7160,-5102465.500,98174.000,3698814.000,832.500,-1600.023,11072.500,-7807.500,0.000,-382.500,-0.007032,0.989621,0.143533,0,2.5938
7161,-5101633.000,96573.977,3709886.500,-8640.000,1600.023,-11455.000,-7872.500,0.000,-512.500,-0.009461,0.989339,0.145326,0,2.5831
7162,-5110273.000,98174.000,3698431.500,767.500,-1600.023,10942.500,-7232.500,0.000,-960.000,-0.019377,0.989097,0.145986,0,2.3624
7163,-5109505.500,96573.977,3709374.000,-8000.000,1600.023,-11902.500,-7552.500,0.000,-1407.500,-0.028296,0.988001,0.151833,0,2.3719
7164,-5117505.500,98174.000,3697471.500,447.500,-1600.023,10495.000,-6912.500,0.000,-1407.500,-0.030936,0.987907,0.151931,0,2.1695
7165,-5117058.000,96573.977,3707966.500,-7360.000,1600.023,-11902.500,-7295.000,0.000,-1985.000,-0.043374,0.986261,0.159401,0,2.1823
7166,-5076290.000,98624.008,3670016.000,-1087.500,-257.508,8255.000,-9470.000,0.000,0.000,0.000000,0.999514,0.031179,0,2.3309
7167,-5077377.500,98366.500,3678271.000,-8382.500,257.508,-8255.000,-8960.000,0.000,62.500,0.000216,0.999521,0.030960,0,2.2210
7168,-5085760.000,98624.008,3670016.000,-577.500,-257.508,8317.500,-9153.000,0.000,0.000,0.000000,0.999521,0.030945,0,2.2699
7169,-5086337.500,98366.500,3678333.500,-8575.500,257.508,-8317.500,-8702.500,0.000,65.000,0.000229,0.999528,0.030709,0,2.1748
7170,-5094913.000,98624.008,3670016.000,-127.000,-257.508,8382.500,-8577.500,0.000,0.000,0.000000,0.999528,0.030705,0,2.1438
7171,-5095040.000,98366.500,3678398.500,-8450.500,257.508,-8382.500,-8385.500,0.000,0.000,0.000000,0.999528,0.030705,0,2.0958
7172,-5103490.500,98624.008,3670016.000,65.000,-257.508,8382.500,-8127.500,0.000,0.000,0.000000,0.999528,0.030705,0,2.0314
7173,-5103425.500,98366.500,3678398.500,-8192.500,257.508,-8382.500,-7935.000,0.000,0.000,0.000000,0.999529,0.030705,0,1.9832
7174,-5111618.000,98624.008,3670016.000,257.500,-257.508,8382.500,-7870.000,0.000,0.000,0.000000,0.999528,0.030705,0,1.9670
7175,-5111360.500,98366.500,3678398.500,-8127.500,257.508,-8382.500,-7487.500,0.000,-65.000,-0.000269,0.999520,0.030966,0,1.8557
7176,-5119488.000,98624.008,3670016.000,640.000,-257.508,8317.500,-7810.000,0.000,0.000,0.000000,0.999521,0.030945,0,1.9369
7177,-5118848.000,98366.500,3678333.500,-8450.000,257.508,-8317.500,-7297.500,0.000,-62.500,-0.000267,0.999513,0.031216,0,1.7940
7178,-5077377.500,98366.500,3678271.000,1087.500,3455.055,8702.750,-8960.000,0.000,62.500,-0.002572,0.929540,-0.368713,0,2.5022
7179,-5076290.000,101821.555,3686973.750,-10047.500,-3455.055,-8640.250,-10430.000,-2622.539,450.000,-0.246663,0.964065,-0.098671,0,2.9256
7180,-5086337.500,98366.500,3678333.500,-382.500,832.516,9090.250,-8702.500,0.000,65.000,-0.000681,0.995830,-0.091230,0,2.3667
7181,-5086720.000,99199.016,3687423.750,-8320.000,-832.516,-9025.250,-8258.000,-895.016,382.500,-0.107413,0.994188,0.007313,0,2.3296
7182,-5095040.000,98366.500,3678398.500,62.000,-62.500,9407.750,-8385.500,0.000,0.000,0.000000,0.999978,0.006643,0,2.3511
7183,-5094978.000,98304.000,3687806.250,-8447.500,62.500,-9407.750,-8127.500,0.000,127.500,0.000103,0.999978,0.006551,0,2.3109
7184,-5103425.500,98366.500,3678398.500,320.000,-62.500,9535.250,-7935.000,0.000,0.000,0.000000,0.999979,0.006554,0,2.2550
7185,-5103105.500,98304.000,3687933.750,-8255.000,62.500,-9535.250,-7807.500,0.000,-127.500,-0.000109,0.999978,0.006648,0,2.1874
7186,-5111360.500,98366.500,3678398.500,447.500,-62.500,9407.750,-7487.500,0.000,-65.000,-0.000058,0.999978,0.006646,0,2.0985
7187,-5110913.000,98304.000,3687806.250,-7935.000,62.500,-9472.750,-7167.500,0.000,-382.500,-0.000369,0.999976,0.006906,0,1.9330
7188,-5118848.000,98366.500,3678333.500,767.500,-62.500,9090.250,-7297.500,0.000,-62.500,-0.000059,0.999976,0.006880,0,1.9756
7189,-5118080.500,98304.000,3687423.750,-8065.000,62.500,-9152.750,-6847.500,0.000,-450.000,-0.000476,0.999974,0.007248,0,1.7597
7190,-5075777.500,100351.531,3654335.750,-65.000,-1025.016,7550.250,-9727.500,0.000,0.000,0.000000,0.990910,0.134525,0,2.2089
7191,-5075842.500,99326.516,3661886.000,-9662.500,1025.016,-7550.250,-9662.500,0.000,0.000,0.000000,0.990910,0.134525,0,2.1942
7192,-5085505.000,100351.531,3654335.750,0.000,-1025.016,7550.250,-9280.000,0.000,0.000,0.000000,0.990910,0.134525,0,2.1073
7193,-5085505.000,99326.516,3661886.000,-9280.000,1025.016,-7550.250,-9345.000,0.000,0.000,0.000000,0.990910,0.134525,0,2.1221
7194,-5094785.000,100351.531,3654335.750,-65.000,-1025.016,7550.250,-8705.500,0.000,0.000,0.000000,0.990910,0.134525,0,1.9768
7195,-5094850.000,99326.516,3661886.000,-8640.500,1025.016,-7550.250,-8640.500,0.000,0.000,0.000000,0.990910,0.134525,0,1.9621
7196,-5103490.500,100351.531,3654335.750,0.000,-1025.016,7550.250,-8190.000,0.000,0.000,0.000000,0.990910,0.134525,0,1.8598
7197,-5103490.500,99326.516,3661886.000,-8190.000,1025.016,-7550.250,-8190.000,0.000,0.000,0.000000,0.990910,0.134525,0,1.8598
7198,-5111680.500,100351.531,3654335.750,0.000,-1025.016,7550.250,-8127.500,0.000,0.000,0.000000,0.990910,0.134525,0,1.8456
7199,-5111680.500,99326.516,3661886.000,-8127.500,1025.016,-7550.250,-8127.500,0.000,0.000,0.000000,0.990910,0.134525,0,1.8456
